GPA,SAT Reading & Writing,SAT Math,SAT Essay,Activity Score,Personal Statement Score,Residency,Race,Gender,Accepted
3.8,762,786,18,80,80,CA resident,White,Female,1
3.9,723,704,17,80,80,CA resident,White,Male,1
3.8,749,778,16,80,80,CA resident,White,Female,1
3.9,724,725,16,80,80,CA resident,White,Male,0
3.5,740,710,18,80,80,CA resident,White,Female,1
3.6,768,798,16,80,80,CA resident,Hispanic,Male,1
3.7,771,787,16,80,80,CA resident,White,Male,1
3.9,722,739,17,80,80,CA resident,Asian,Female,1
3.7,787,771,18,80,80,CA resident,Hispanic,Female,1
3.7,756,800,16,80,80,International,Asian,Female,1
3.9,761,779,17,80,80,CA resident,White,Female,1
3.6,741,727,17,80,80,CA resident,Hispanic,Male,1
3.8,735,740,17,80,80,International,Asian,Female,1
4.0,745,765,16,80,80,CA resident,International,Female,1
3.5,759,738,16,80,80,CA resident,Hispanic,Male,0
3.7,752,794,16,80,80,CA resident,Hispanic,Female,1
3.8,723,768,18,80,80,CA resident,White,Female,1
3.6,761,761,16,80,80,CA resident,African American,Female,1
3.9,796,762,18,80,80,CA resident,International,Male,1
3.9,793,761,17,80,80,CA resident,White,Male,1
3.7,710,772,18,80,80,International,Asian,Other,1
3.7,747,729,17,80,80,CA resident,White,Male,1
3.9,760,773,16,80,80,CA resident,Asian,Female,1
3.7,773,792,18,80,80,CA resident,African American,Female,1
3.7,723,702,18,80,80,Unknown,Asian,Male,1
3.5,718,760,16,80,80,CA resident,Hispanic,Female,1
3.5,774,701,18,80,80,CA resident,International,Female,1
3.6,709,728,17,80,80,Non-resident domestic,Asian,Genderqueer,1
3.6,716,717,17,80,80,Unknown,Asian,Female,1
3.7,727,742,18,80,80,International,Asian,Female,1
3.9,755,735,16,80,80,CA resident,Asian,Female,1
3.8,800,788,16,80,80,CA resident,Hispanic,Female,1
3.6,771,708,17,80,80,CA resident,Hispanic,Female,1
3.9,716,711,17,80,80,CA resident,White,Male,1
4.0,757,754,16,80,80,International,International,Female,1
3.7,762,751,17,80,80,CA resident,Hispanic,Male,1
4.0,737,712,16,80,80,CA resident,Hispanic,Female,1
3.7,751,793,16,80,80,CA resident,International,Male,1
3.7,774,794,18,80,80,CA resident,African American,Female,1
3.8,754,752,18,80,80,CA resident,Asian,Female,1
3.8,746,774,17,80,80,CA resident,Hispanic,Genderqueer,1
3.8,751,774,17,80,80,CA resident,Asian,Female,1
3.9,704,723,16,80,80,Non-resident domestic,White,Male,1
3.8,734,758,16,80,80,International,Hispanic,Female,1
3.7,721,727,16,80,80,CA resident,Hispanic,Male,1
3.9,769,744,18,80,80,Non-resident domestic,Pacific Islander,Male,1
3.6,755,762,18,80,80,Non-resident domestic,Hispanic,Female,1
3.9,767,702,18,80,80,CA resident,White,Female,1
3.9,720,749,16,80,80,Unknown,International,Male,1
3.7,703,729,17,80,80,CA resident,International,Male,1
3.5,742,775,18,80,80,CA resident,Hispanic,Male,1
3.7,723,721,18,80,80,Unknown,Hispanic,Female,1
3.6,763,740,17,80,80,CA resident,International,Male,1
3.6,739,790,16,80,80,International,Hispanic,Male,1
3.6,776,788,16,80,80,CA resident,Asian,Male,1
3.9,719,778,17,80,80,CA resident,White,Female,1
3.7,794,714,16,80,80,CA resident,Asian,Male,1
3.6,797,722,16,80,80,CA resident,Asian,Female,1
3.8,762,781,16,80,80,CA resident,Hispanic,Male,1
3.9,796,725,16,80,80,International,Asian,Female,1
3.5,791,751,17,80,80,CA resident,White,Male,1
3.9,763,747,16,80,80,International,White,Male,1
4.0,742,707,17,80,80,CA resident,White,Male,1
3.5,795,718,18,80,80,CA resident,Hispanic,Female,1
3.8,741,798,17,80,80,CA resident,White,Male,1
3.7,788,752,16,80,80,CA resident,Hispanic,Female,1
3.8,736,737,18,80,80,CA resident,International,Female,1
3.6,715,713,16,80,80,CA resident,White,Male,1
3.9,713,756,18,80,80,CA resident,Asian,Male,1
3.7,786,701,17,80,80,CA resident,Asian,Male,1
3.7,725,795,16,80,80,CA resident,White,Female,1
4.0,739,715,17,80,80,CA resident,Asian,Male,1
3.7,749,724,17,80,80,CA resident,African American,Female,1
4.0,723,798,16,80,80,CA resident,International,Male,1
4.0,755,705,18,80,80,CA resident,Asian,Male,1
3.9,706,757,18,80,80,CA resident,Asian,Female,1
3.6,748,795,18,80,80,CA resident,Hispanic,Female,1
3.9,704,790,18,80,80,CA resident,Hispanic,Female,1
3.7,720,793,18,80,80,Non-resident domestic,White,Male,1
3.9,747,771,16,80,80,International,Hispanic,Female,1
3.8,719,769,16,80,80,CA resident,Asian,Female,0
3.8,800,712,17,80,80,CA resident,Asian,Female,1
3.6,708,740,17,80,80,Non-resident domestic,Asian,Male,1
3.7,705,719,17,80,80,CA resident,African American,Male,1
3.9,789,762,17,80,80,CA resident,Asian,Male,1
3.5,788,736,18,80,80,CA resident,Asian,Female,1
3.9,762,779,18,80,80,Non-resident domestic,White,Genderqueer,1
3.7,717,798,18,80,80,Non-resident domestic,White,Female,1
3.8,702,707,17,80,80,CA resident,International,Female,1
3.8,754,712,17,80,80,CA resident,Asian,Female,1
3.6,788,797,17,80,80,CA resident,White,Female,1
3.9,717,783,18,80,80,CA resident,Asian,Female,1
4.0,760,771,18,80,80,CA resident,Asian,Male,1
3.8,735,729,16,80,80,CA resident,Domestic unknown,Male,1
3.7,764,781,17,80,80,CA resident,Asian,Male,1
3.9,707,726,16,80,80,CA resident,White,Female,1
4.0,727,778,17,80,80,CA resident,White,Female,1
3.7,758,708,16,80,80,CA resident,White,Male,1
4.0,787,790,18,80,80,CA resident,White,Female,1
3.9,744,772,16,80,80,CA resident,Asian,Female,1
3.9,733,725,17,80,80,CA resident,White,Male,0
3.9,777,757,18,80,80,International,Asian,Male,1
3.7,777,713,17,80,80,CA resident,Hispanic,Male,1
3.6,783,788,17,80,80,International,Asian,Male,1
3.6,728,797,16,80,80,CA resident,Hispanic,Male,1
3.8,756,717,17,80,80,CA resident,African American,Female,1
3.5,718,702,18,80,80,CA resident,Asian,Female,1
3.8,739,746,16,80,80,International,White,Male,1
3.6,765,707,16,80,80,CA resident,White,Male,0
3.8,739,793,16,80,80,Unknown,Hispanic,Female,0
3.7,771,753,18,80,80,Unknown,Hispanic,Male,1
3.5,723,750,17,80,80,International,International,Female,1
3.9,729,786,17,80,80,CA resident,White,Female,1
3.6,794,709,18,80,80,International,International,Female,1
3.6,711,793,16,80,80,Non-resident domestic,Asian,Male,1
3.6,746,718,16,80,80,International,Hispanic,Male,1
3.6,776,772,17,80,80,CA resident,Asian,Male,1
3.6,751,734,16,80,80,CA resident,International,Male,1
4.0,736,754,17,80,80,CA resident,Asian,Male,1
4.0,758,715,16,80,80,CA resident,Hispanic,Male,1
4.0,739,743,18,80,80,CA resident,Hispanic,Female,1
3.6,715,712,16,80,80,CA resident,White,Female,1
3.7,744,706,17,80,80,Unknown,Asian,Female,1
3.9,718,762,16,80,80,CA resident,Hispanic,Female,1
3.9,760,751,18,80,80,International,International,Male,1
3.7,724,767,17,80,80,CA resident,Asian,Male,0
3.9,757,752,17,80,80,CA resident,Hispanic,Male,1
3.7,773,791,16,80,80,International,Asian,Female,1
3.7,717,772,18,80,80,Unknown,International,Female,1
3.8,770,787,18,80,80,CA resident,White,Female,1
4.0,792,722,17,80,80,CA resident,International,Female,1
3.7,794,789,17,80,80,CA resident,Hispanic,Female,1
3.8,748,788,16,80,80,CA resident,Asian,Female,1
4.0,776,731,16,80,80,CA resident,Asian,Male,1
3.9,782,730,17,80,80,CA resident,International,Female,1
3.7,796,789,16,80,80,CA resident,White,Female,1
3.9,769,743,17,80,80,CA resident,International,Male,1
3.6,792,702,16,80,80,CA resident,White,Female,1
3.7,705,772,17,80,80,CA resident,White,Male,1
3.5,724,741,16,80,80,CA resident,African American,Male,1
3.6,714,707,18,80,80,CA resident,White,Male,1
3.8,715,726,17,80,80,Unknown,African American,Female,1
3.9,788,772,18,80,80,CA resident,Asian,Male,1
3.9,745,714,18,80,80,International,Domestic unknown,Female,1
3.9,800,709,17,80,80,Non-resident domestic,White,Female,1
3.7,732,720,18,80,80,CA resident,Asian,Male,1
3.6,738,703,17,80,80,International,Asian,Female,1
3.8,735,796,17,80,80,CA resident,White,Male,1
4.0,776,737,17,80,80,Unknown,White,Female,1
3.5,754,705,16,80,80,CA resident,International,Female,1
3.5,702,731,18,80,80,CA resident,International,Female,1
3.8,756,708,17,80,80,CA resident,White,Female,1
3.6,750,735,16,80,80,CA resident,Hispanic,Female,1
3.5,747,702,17,80,80,CA resident,Asian,Male,1
4.0,745,739,16,80,80,CA resident,White,Male,1
4.0,739,770,18,80,80,CA resident,Asian,Female,1
3.8,740,764,18,80,80,CA resident,White,Female,1
3.7,740,740,16,80,80,International,Asian,Male,1
3.7,743,705,16,80,80,International,White,Female,1
3.9,768,795,17,80,80,CA resident,Asian,Male,1
3.9,702,751,16,80,80,CA resident,White,Male,1
3.6,762,716,16,80,80,CA resident,Asian,Male,1
3.9,775,717,18,80,80,International,International,Male,1
3.7,720,728,18,80,80,CA resident,White,Male,1
4.0,721,724,18,80,80,International,Hispanic,Female,1
3.8,787,795,16,80,80,Non-resident domestic,African American,Female,1
4.0,769,748,16,80,80,International,Hispanic,Male,1
3.6,734,716,16,80,80,Non-resident domestic,Hispanic,Female,1
3.6,745,789,18,80,80,CA resident,White,Male,1
3.8,780,703,16,80,80,CA resident,White,Female,1
3.8,748,720,18,80,80,CA resident,Hispanic,Female,1
3.9,714,761,16,80,80,CA resident,Asian,Female,1
3.6,796,748,18,80,80,Unknown,Asian,Female,1
3.6,751,775,16,80,80,CA resident,White,Female,0
3.7,764,768,16,80,80,Unknown,White,Male,1
3.9,727,760,17,80,80,CA resident,Hispanic,Female,1
3.7,758,701,16,80,80,CA resident,White,Female,0
3.9,737,748,17,80,80,CA resident,Asian,Male,1
3.8,778,786,16,80,80,CA resident,Asian,Female,1
3.6,793,743,18,80,80,CA resident,White,Male,1
3.6,778,741,17,80,80,CA resident,Hispanic,Female,1
3.5,710,738,17,80,80,CA resident,White,Female,1
3.5,758,764,16,80,80,CA resident,International,Female,1
3.5,749,783,16,80,80,CA resident,International,Female,1
3.9,759,781,16,80,80,CA resident,Asian,Female,1
3.6,710,782,18,80,80,Non-resident domestic,Hispanic,Male,1
3.9,719,796,16,80,80,International,White,Male,0
3.9,733,759,16,80,80,CA resident,Asian,Female,1
3.5,778,760,17,80,80,CA resident,Asian,Female,1
4.0,798,773,17,80,80,CA resident,African American,Female,1
3.5,745,762,18,80,80,CA resident,White,Female,1
3.7,710,733,16,80,80,CA resident,Asian,Female,1
3.6,759,757,17,80,80,CA resident,Asian,Male,0
3.7,704,745,17,80,80,CA resident,Hispanic,Female,1
3.9,714,781,17,80,80,International,White,Female,1
3.8,783,729,16,80,80,CA resident,Asian,Female,1
4.0,751,720,18,80,80,CA resident,African American,Female,1
3.6,789,719,16,80,80,CA resident,Asian,Male,1
3.8,742,704,18,80,80,CA resident,Asian,Female,1
3.8,759,751,16,80,80,CA resident,Hispanic,Female,1
3.8,771,761,17,80,80,CA resident,White,Female,1
3.7,735,759,18,80,80,CA resident,Hispanic,Male,1
4.0,762,766,18,80,80,Non-resident domestic,White,Male,1
4.0,770,746,18,80,80,CA resident,International,Female,1
3.5,774,704,16,80,80,CA resident,African American,Female,1
3.7,779,725,17,80,80,CA resident,International,Male,1
3.9,795,707,16,80,80,CA resident,Asian,Female,1
3.6,785,776,18,80,80,CA resident,African American,Female,1
3.6,800,722,17,80,80,CA resident,International,Female,1
3.7,745,768,17,80,80,CA resident,International,Male,1
3.7,715,718,16,80,80,CA resident,Asian,Female,1
3.9,780,722,16,80,80,CA resident,Hispanic,Female,1
3.5,800,757,17,80,80,International,Asian,Other,1
3.6,768,740,17,80,80,CA resident,White,Male,1
3.6,754,766,18,80,80,CA resident,Asian,Female,1
3.9,798,735,18,80,80,CA resident,Hispanic,Male,1
3.8,768,800,17,80,80,CA resident,Hispanic,Male,1
3.6,787,730,18,80,80,Non-resident domestic,International,Male,1
3.7,705,777,18,80,80,Non-resident domestic,Domestic unknown,Female,1
3.9,752,709,18,80,80,CA resident,International,Female,1
3.9,793,776,17,80,80,CA resident,White,Male,1
3.7,703,754,16,80,80,CA resident,Hispanic,Male,1
3.9,709,752,17,80,80,CA resident,White,Male,1
3.6,762,727,18,80,80,CA resident,White,Female,1
3.7,711,726,18,80,80,Unknown,International,Female,1
3.5,717,766,16,80,80,CA resident,White,Male,1
3.9,759,770,17,80,80,CA resident,Asian,Male,1
3.9,764,752,18,80,80,CA resident,African American,Male,1
3.5,708,717,18,80,80,International,White,Female,1
3.9,714,766,18,80,80,CA resident,Domestic unknown,Male,1
3.7,780,723,18,80,80,CA resident,Hispanic,Male,1
3.6,752,770,18,80,80,CA resident,International,Female,1
3.9,745,732,18,80,80,CA resident,Hispanic,Female,1
3.8,777,799,17,80,80,CA resident,Asian,Female,1
3.5,782,789,16,80,80,CA resident,Hispanic,Male,1
3.6,705,710,17,80,80,CA resident,International,Male,1
3.8,742,791,16,80,80,International,Asian,Male,1
4.0,727,794,18,80,80,Non-resident domestic,Asian,Male,1
3.8,737,701,17,80,80,CA resident,Asian,Female,1
3.5,782,708,17,80,80,CA resident,International,Female,1
3.6,741,706,16,80,80,CA resident,International,Male,1
3.8,798,747,16,80,80,CA resident,International,Male,1
3.6,723,705,16,80,80,CA resident,Asian,Male,1
4.0,777,758,17,80,80,CA resident,Asian,Female,1
3.9,700,705,16,80,80,CA resident,Asian,Female,1
4.0,774,700,18,80,80,CA resident,International,Female,1
3.6,749,778,17,80,80,CA resident,White,Male,1
3.7,760,764,17,80,80,International,African American,Male,1
3.9,766,748,18,80,80,CA resident,Asian,Male,1
3.7,746,706,18,80,80,International,International,Female,1
3.5,712,798,18,80,80,CA resident,White,Male,1
3.9,752,779,17,80,80,CA resident,Hispanic,Male,1
3.5,792,780,18,80,80,Non-resident domestic,Asian,Female,1
4.0,775,750,17,80,80,CA resident,Asian,Female,1
3.8,761,720,16,80,80,CA resident,International,Male,1
3.9,703,763,17,80,80,CA resident,White,Female,1
4.0,773,766,17,80,80,International,Domestic unknown,Female,1
3.6,766,700,18,80,80,CA resident,White,Male,1
3.7,723,740,18,80,80,CA resident,Asian,Male,1
3.5,742,785,17,80,80,CA resident,Asian,Male,1
3.8,730,735,16,80,80,CA resident,International,Male,1
3.6,750,710,16,80,80,CA resident,Asian,Male,1
3.8,730,721,16,80,80,CA resident,International,Male,1
3.6,787,793,17,80,80,CA resident,Hispanic,Male,1
3.5,758,740,18,80,80,Unknown,Hispanic,Male,1
3.8,791,783,17,80,80,International,African American,Female,1
3.7,765,710,17,80,80,CA resident,Asian,Male,1
3.6,718,796,16,80,80,CA resident,White,Male,1
3.7,726,733,17,80,80,CA resident,International,Male,1
3.7,796,776,16,80,80,International,Asian,Male,0
3.9,790,789,16,80,80,CA resident,Asian,Female,1
3.5,701,736,16,80,80,CA resident,Asian,Female,1
3.7,775,767,18,80,80,CA resident,Hispanic,Female,0
4.0,724,755,18,80,80,Non-resident domestic,African American,Male,1
4.0,775,773,17,80,80,International,Asian,Female,1
3.9,764,709,16,80,80,CA resident,Hispanic,Female,1
3.8,797,734,18,80,80,CA resident,International,Female,1
3.8,745,781,16,80,80,CA resident,International,Male,1
4.0,702,742,16,80,80,International,White,Male,1
3.9,780,740,18,80,80,Non-resident domestic,Hispanic,Female,1
3.9,765,779,17,80,80,CA resident,Asian,Male,1
4.0,792,768,18,80,80,CA resident,Asian,Genderqueer,1
3.8,708,745,16,80,80,CA resident,Asian,Female,1
3.8,755,784,17,80,80,CA resident,Hispanic,Male,1
3.6,781,796,17,80,80,CA resident,Asian,Female,1
3.9,776,788,17,80,80,CA resident,International,Male,1
3.9,766,784,17,80,80,Unknown,White,Female,0
3.6,745,779,17,80,80,CA resident,Hispanic,Male,1
3.7,726,715,17,80,80,CA resident,Hispanic,Female,1
3.7,708,800,17,80,80,CA resident,African American,Male,1
3.7,737,703,17,80,80,CA resident,African American,Male,1
3.6,791,740,16,80,80,CA resident,International,Male,0
4.0,783,706,16,80,80,International,Asian,Female,1
3.6,728,701,18,80,80,CA resident,Asian,Female,1
3.7,731,710,16,80,80,CA resident,Hispanic,Male,1
3.6,724,712,18,80,80,CA resident,Hispanic,Female,1
3.9,775,777,18,80,80,CA resident,Hispanic,Female,1
3.7,790,719,17,80,80,International,Asian,Male,0
3.9,760,797,16,80,80,Unknown,African American,Female,1
3.6,744,765,18,80,80,CA resident,Asian,Female,0
3.8,754,728,17,80,80,CA resident,White,Female,1
3.9,755,735,16,80,80,Non-resident domestic,Hispanic,Male,1
3.8,751,703,18,80,80,CA resident,International,Male,1
4.0,703,756,17,80,80,CA resident,White,Female,1
3.9,782,774,18,80,80,CA resident,Hispanic,Other,1
4.0,733,714,17,80,80,International,Asian,Male,1
4.0,724,719,18,80,80,CA resident,Hispanic,Female,0
4.0,749,727,16,80,80,CA resident,International,Male,1
4.0,735,799,17,80,80,CA resident,Hispanic,Female,1
3.6,727,790,18,80,80,CA resident,Asian,Female,1
3.7,723,743,18,80,80,CA resident,African American,Male,1
3.5,766,707,18,80,80,CA resident,Asian,Female,1
3.9,787,780,17,80,80,CA resident,Hispanic,Male,1
3.7,756,751,18,80,80,CA resident,Hispanic,Male,1
3.9,774,744,16,80,80,International,Asian,Female,1
3.5,747,735,18,80,80,CA resident,White,Female,1
3.8,721,764,17,80,80,CA resident,Asian,Male,1
3.7,742,779,16,80,80,Non-resident domestic,Asian,Male,1
3.9,715,728,18,80,80,CA resident,Domestic unknown,Male,1
3.5,795,758,16,80,80,CA resident,Hispanic,Genderqueer,1
3.8,701,731,16,80,80,CA resident,International,Female,0
3.9,742,749,16,80,80,International,International,Female,1
3.9,751,758,18,80,80,CA resident,White,Male,1
3.7,702,763,17,80,80,CA resident,Asian,Male,1
3.7,739,747,17,80,80,CA resident,Asian,Female,1
3.5,711,709,17,80,80,International,Asian,Female,1
3.5,785,785,18,80,80,Non-resident domestic,Asian,Female,1
3.5,774,796,17,80,80,CA resident,White,Female,1
3.9,741,788,17,80,80,Unknown,White,Male,1
3.6,753,788,18,80,80,CA resident,International,Female,1
3.5,722,782,18,80,80,Non-resident domestic,Asian,Male,1
3.5,751,779,18,80,80,CA resident,Domestic unknown,Female,1
3.8,771,736,18,80,80,CA resident,Asian,Male,1
3.6,799,786,18,80,80,CA resident,White,Female,1
3.9,756,710,16,80,80,CA resident,Hispanic,Female,1
3.9,709,731,18,80,80,CA resident,International,Male,1
3.6,745,743,18,80,80,CA resident,International,Female,1
3.7,755,710,18,80,80,CA resident,Hispanic,Female,0
3.9,731,729,16,80,80,CA resident,Asian,Female,1
3.6,700,767,16,80,80,CA resident,Asian,Male,1
3.6,778,779,16,80,80,CA resident,White,Female,1
3.9,781,753,17,80,80,CA resident,White,Female,1
3.8,747,757,16,80,80,CA resident,White,Male,1
3.7,751,759,18,80,80,CA resident,Hispanic,Male,1
3.6,752,776,18,80,80,CA resident,Asian,Male,1
3.6,749,701,16,80,80,CA resident,International,Genderqueer,1
3.6,790,718,16,80,80,CA resident,International,Male,1
3.7,733,734,16,80,80,CA resident,Asian,Female,1
3.5,795,747,18,80,80,CA resident,African American,Female,1
3.5,787,763,17,80,80,CA resident,Asian,Female,1
3.6,702,755,18,80,80,CA resident,White,Male,1
3.8,742,709,16,80,80,CA resident,Asian,Male,1
3.8,790,743,16,80,80,Unknown,Asian,Female,1
3.9,766,795,16,80,80,International,White,Female,1
3.8,715,767,17,80,80,CA resident,Asian,Female,1
3.7,724,778,18,80,80,CA resident,White,Female,1
3.6,773,716,18,80,80,CA resident,International,Male,1
3.8,784,718,17,80,80,CA resident,Hispanic,Female,1
3.9,748,736,16,80,80,CA resident,Asian,Male,1
3.6,781,759,17,80,80,CA resident,International,Male,0
3.5,755,707,16,80,80,CA resident,African American,Female,1
4.0,779,767,17,80,80,International,Hispanic,Male,1
3.8,738,798,16,80,80,CA resident,Asian,Female,1
3.6,740,735,16,80,80,CA resident,International,Female,1
3.5,786,773,17,80,80,CA resident,White,Male,1
3.7,798,777,17,80,80,CA resident,Hispanic,Female,1
3.7,702,746,18,80,80,CA resident,White,Female,1
3.6,743,720,18,80,80,CA resident,Asian,Male,1
3.9,760,740,17,80,80,CA resident,White,Female,1
3.9,767,770,17,80,80,CA resident,Asian,Male,1
3.8,794,738,17,80,80,CA resident,Asian,Female,1
3.9,714,770,18,80,80,CA resident,Hispanic,Female,1
4.0,740,785,18,80,80,Unknown,Asian,Male,1
3.8,770,790,16,80,80,CA resident,Hispanic,Female,1
3.6,713,709,18,80,80,CA resident,Asian,Female,1
4.0,795,785,18,80,80,CA resident,International,Male,1
3.6,753,709,17,80,80,CA resident,White,Female,1
3.9,712,717,16,80,80,International,Asian,Male,1
3.8,700,710,18,80,80,CA resident,International,Male,1
3.9,765,799,17,80,80,CA resident,White,Male,1
4.0,731,725,16,80,80,CA resident,Asian,Female,1
3.7,731,777,17,80,80,International,African American,Female,1
3.7,715,795,18,80,80,International,Asian,Female,1
3.7,766,722,18,80,80,CA resident,White,Female,1
3.5,777,763,16,80,80,CA resident,Asian,Female,1
3.6,739,754,18,80,80,Unknown,White,Male,1
